x,y,status,cost_lawler,cost_places,historical_species_lawler,future_species_lawler,historical_species_refugia_lawler,historical_species_corridors_lawler,future_species_refugia_corridors_lawler,historical_species_places,future_species_places,historical_species_refugia_places,historical_species_corridors_places,future_species_refugia_corridors_places
1441955,1342285,0,397,3891,0,0,0,0,0,0,0.1,0,0,0
1451955,1342285,0,380,3573,0,0,0,0,0,0,0,0,0,0
1461955,1342285,0,780,3746,0,0,0,0,0,0,0,0,0,0
1491955,1342285,0,780,4181,0,0,0,0,0,0,0,0,0,0
1501955,1342285,0,811,3916,0,0,0,0,0,0,0,0,0,0
1511955,1342285,0,440,3838,0,0,0,0,0,0,0,0,0,0
-2068045,1332285,0,3198,9993,1,1,1,1,1,1,1,1,1,1
-1958045,1332285,0,2804,502237,0.9,1,0.9,0.9,1,0.3,1,0.2,0.4,1
-1948045,1332285,0,2799,206618,1,1,1,1,1,1,1,1,1,1
-1938045,1332285,0,2841,169139,0.7,1,0.5,0.9,1,1,1,1,1,1
-1928045,1332285,0,2804,28183,1,0,1,1,0,1,0,1,1,0
-1918045,1332285,0,2799,10823,0,0,0,0,0,0.3,0,0.3,0.3,0
-1908045,1332285,0,2811,13050,0,0,0,0,0,0.2,0,0.2,0,0
-1898045,1332285,0,2811,10542,0,0,0,0,0,0.3,0,0.3,0.1,0
-1888045,1332285,2,2800,5058,1,1,1,1,1,1,1,1,1,1
-1878045,1332285,2,2796,3044,1,1,1,1,1,1,1,1,1,1
-1858045,1332285,2,2794,1304,1,1,1,1,1,1,1,1,1,1
-1848045,1332285,2,2624,1198,1,1,1,1,1,1,1,1,1,1
-1838045,1332285,0,343,2338,0.4,1,0.3,1,1,0,0.8,0,0,1
-1808045,1332285,0,346,1254,0.6,1,0.3,0,1,0.1,1,0.1,0.1,1
-1798045,1332285,0,391,594,0.4,1,0.5,0,0.9,0.8,1,0.8,0.5,1
-1788045,1332285,0,659,422,0,0.9,0,0,0.9,1,1,1,1,1
-1778045,1332285,0,877,484,0,0,0,0,0,0,0,0,0,1
-1768045,1332285,0,1123,612,0,1,0,0,1,0,1,0,0,1
-1758045,1332285,2,1365,478,1,1,1,1,1,1,1,1,1,1
-1748045,1332285,2,1569,418,1,1,1,1,1,1,1,1,1,1
-1738045,1332285,2,1586,476,1,1,1,1,1,1,1,1,1,1
-1728045,1332285,0,1586,546,0,0,0,0,0,1,0,1,1,0
-1718045,1332285,0,1788,2155,0,0,0,0,0,0,0.9,0,0,1
-1648045,1332285,0,181,3542,0,0,0,0,0,0,0,0,0,0
-1618045,1332285,0,190,3184,0,0,0,0,0,0.3,0,0.3,0,0
-1608045,1332285,0,202,3321,0,0,0,0,0,0.2,0,0.1,0,0
-1598045,1332285,0,203,3453,0,0,0,0,0,0,0,0,0,0
-1588045,1332285,0,486,3195,0,0,0,0,0,0,0,0,0,0
-1428045,1332285,2,903,22107,1,1,1,1,1,1,1,1,1,1
-1418045,1332285,2,689,14351,1,1,1,1,1,1,1,1,1,1
-1408045,1332285,0,345,17901,1,1,1,1,1,1,1,1,1,1
-1398045,1332285,0,260,17827,1,0,1,1,1,1,0,1,1,0
-1388045,1332285,0,244,13444,1,1,1,1,1,1,1,1,1,1
-1378045,1332285,0,227,17906,1,1,1,1,1,1,1,1,1,1
-1368045,1332285,0,228,22123,1,1,1,1,1,1,1,1,1,1
-1358045,1332285,0,219,24260,1,0,1,1,0,1,0,1,1,0
-1348045,1332285,0,168,14139,0,0,1,0,1,0,0,1,0,1
-1338045,1332285,0,9,10444,0,0,1,0,1,0,0,1,0,1
-1328045,1332285,0,10,7807,0,0.3,0,0.2,1,0,0,0,0,0
-1318045,1332285,0,10,4711,0,0,0,0.2,1,0,0,0,0,0
-1308045,1332285,0,8,5937,0,0,0,0.1,0.5,0,0,0,0,0
-1298045,1332285,0,8,7969,0,0,0,0.1,0.5,0,0,0,0,0
-1288045,1332285,0,8,14099,0,0,1,0.1,1,0,0,1,0,1
-1278045,1332285,0,14,46784,0,0,1,0.5,1,0,0,1,0,1
-1268045,1332285,0,10,46192,0,0,1,0,1,0,0,1,0,1
-1258045,1332285,0,10,34043,0,0,1,0,1,0,0,1,0,1
-1248045,1332285,0,29,18231,0,0,1,0,1,0,0,1,0,1
-1238045,1332285,0,46,11309,0,0,1,0,1,0,0,1,0,1
-1168045,1332285,2,100,2233,1,1,1,1,1,1,1,1,1,1
-1158045,1332285,0,84,2661,0,0,0,0,0,0,0.9,0,0,0
-1118045,1332285,0,90,3221,0,0,1,0,1,0,0,1,0,1
-1108045,1332285,0,78,3400,0,0,1,0,1,0,0,1,0,1
-1098045,1332285,0,95,3358,0,0,1,0,1,0,0,1,0,1
-1088045,1332285,0,75,3762,0,0,1,0,1,0,0,1,0,1
-1078045,1332285,0,89,3210,0,0,0,0,0.3,0,0,0,0,0
-948045,1332285,0,10,5084,1,0,1,0,0,0.7,0,0.1,0.4,0
-938045,1332285,0,69,6100,0,0,0,0,0,0.3,0,0,0,0
-928045,1332285,0,113,5304,0,0,0,0.7,0.6,0.5,0,0.1,0.6,0
-918045,1332285,0,117,5732,0,0,0,0.8,0.6,0,0,0,0,0
-908045,1332285,0,114,5700,0,0,0,0.8,0.6,0,0,0,0,0
-728045,1332285,0,156,1653,0,0.1,0,0.7,0.4,0,0.6,0,0.3,0.4
-718045,1332285,0,157,1927,0,0,0,0.7,0.4,0,0,0,0.6,0.4
-708045,1332285,0,159,2136,0,0,0,0.9,0.9,0,0,0,0.5,0.5
-698045,1332285,0,159,2065,0,0,0,0.9,0.9,0,0.2,0,0.1,1
-688045,1332285,0,159,1994,0,0,0,0.8,0.9,0,0,0,0,0
-678045,1332285,0,158,2190,0,0,0,0,0.8,0,0.4,0,0,0.8
-668045,1332285,0,101,2129,0,0.5,0,0,0.4,0,0.4,0,0,0.2
-658045,1332285,0,132,2334,0,0.1,0,0,0.4,0,0.4,0,0,0.2
-648045,1332285,0,116,2333,0,0,0,1,1,0,0,0,0.7,0.9
-638045,1332285,0,89,2211,0,0,0,1,1,0,0,0,0,0
-628045,1332285,0,59,2065,0,0,0,1,0.7,0,0,0,0,0
-618045,1332285,0,75,2328,0,0,0,1,0.7,0,0,0,0,0
-608045,1332285,0,89,2474,0,0,0,1,0.7,0,0,0,0,0
-598045,1332285,0,84,2452,0,0,0,1,0.7,0,0,0,0,0
-588045,1332285,0,124,3053,0,0,0,1,0.7,0,0,0,0,0
-578045,1332285,0,119,3732,0,0,0,1,0.7,0,0,0,0,0
-568045,1332285,0,96,2826,0,0,0,1,0.7,0,0,0,0,0
-558045,1332285,0,95,2597,0,0,0,1,1,0,0,0,0,0
-548045,1332285,0,130,2570,0,0,0,1,1,0,0,0,0.1,0
-538045,1332285,0,151,3277,0,0,0,0,0.2,0,0,0,0,0
-528045,1332285,0,180,3481,0,0,0,0,0.1,0,0,0,0,0
-488045,1332285,0,173,2247,0,0,0,0.7,0.5,0,0,0,0.5,0.2
-328045,1332285,0,208,1701,0,0,0,0.3,0,0,0,0,0,0
-318045,1332285,0,222,1926,0,0,0,0.3,0,0,0,0,0,0
-228045,1332285,0,468,2911,0,0,0,0,0,0,0,0,0.1,0
-48045,1332285,0,536,2659,0,0,0,0,0,0,0,0,0,0
-18045,1332285,0,376,2294,0,1,0,0,1,0,1,0,0,0.9
-8045,1332285,0,480,1808,0,0.9,0,0,1,0,1,0,0,0.9
1955,1332285,0,631,2283,0,0.6,0,0,0.5,0,1,0,0,1
11955,1332285,0,631,3059,0,0.7,0,0,0.6,0,0.8,0,0,0.9
21955,1332285,0,631,2995,0,0.8,0,0,0.5,0,1,0,0,0.7
51955,1332285,2,513,2169,1,1,1,1,1,1,1,1,1,1
61955,1332285,0,421,2035,0,1,0,0,1,0,1,0,0,0.9
71955,1332285,0,393,1880,0,1,0,0,1,0,1,0,0,1
81955,1332285,0,405,1879,0,0.9,0,0,1,0,1,0,0.1,1
191955,1332285,2,218,3077,1,1,1,1,1,1,1,1,1,1
201955,1332285,2,227,2909,1,1,1,1,1,1,1,1,1,1
211955,1332285,2,189,3199,1,1,1,1,1,1,1,1,1,1
221955,1332285,2,178,3269,1,1,1,1,1,1,1,1,1,1
231955,1332285,0,166,3788,0,0,0,1,0,0,0,0,0,0
241955,1332285,0,171,3847,0,0,0,0.8,0,0,0,0,0,0
251955,1332285,0,179,4042,0,0,0,0.8,0,0,0,0,0,0
261955,1332285,0,282,4001,0,0,0,0.8,0,0,0,0,0,0
291955,1332285,0,332,4424,0,0,0,0.1,0,0,0,0,0,0
411955,1332285,0,471,3821,0,0,0,0,0,0,0,0,0.1,0
621955,1332285,0,474,3645,0,0,0,0,0,0,0,0,0.1,0.1
631955,1332285,0,588,3475,0,0,0,0,0,0,0,0,0.2,0.3
661955,1332285,0,635,3849,0,0,0,0,0,0,0,0,0,0
671955,1332285,0,711,4291,0,0,0,0,0,0,0,0,0.1,0
681955,1332285,0,612,3864,0,0,0,0,0,0,0,0,0.4,0.2
881955,1332285,0,631,5969,0,0,0,0,0,0,0,0,0.1,0
1201955,1332285,0,1079,6769,0,0,0,0,0,0,0,0,0,0
1241955,1332285,0,1499,5347,0,0.5,0,0,0.8,0,1,0,0,1
1251955,1332285,0,1179,6585,0,0.9,0,0,1,0,1,0,0,1
1261955,1332285,0,879,11239,0,1,0,0,1,0,1,0,0,1
1271955,1332285,0,913,6474,0,1,0,0,0.9,0,1,0,0,1
1391955,1332285,0,1974,4982,0,0,0,0,0,0,0,0,0.1,0
1401955,1332285,0,1624,4243,0,0,0,0,0,0,0,0,0.1,0
1441955,1332285,0,638,3892,0,0,0,0,0,0,0,0,0,0
1451955,1332285,0,539,3642,0,0,0,0,0,0,0.2,0,0,0
1461955,1332285,0,603,3922,0,0,0,0,0,0.1,0,0.1,0,0
1471955,1332285,0,935,4031,0,0,0,0,0,0.1,0.1,0.1,0,0
1501955,1332285,0,970,3770,0,0,0,0,0,0,0.2,0,0,0
-1958045,1322285,0,2835,599074,0.7,1,0.8,0.6,1,0.1,1,0.1,0,1
-1948045,1322285,0,2806,306341,0.6,1,0.7,0.9,1,1,1,0.9,0.8,1
-1938045,1322285,0,2808,147320,1,0,1,1,0,1,0,1,1,0
-1928045,1322285,0,2818,41818,1,1,1,1,1,1,1,1,1,1
-1918045,1322285,0,2795,27542,1,0,1,1,0,1,0,1,1,0
-1908045,1322285,0,2799,14921,0,0,0,0,0,0,0,0,0.1,0
-1898045,1322285,0,2816,14598,0,1,0,0,1,0,1,0,0,1
-1888045,1322285,2,2798,4384,1,1,1,1,1,1,1,1,1,1
-1878045,1322285,2,2794,2149,1,1,1,1,1,1,1,1,1,1
-1868045,1322285,2,2794,2168,1,1,1,1,1,1,1,1,1,1
-1858045,1322285,2,2794,1519,1,1,1,1,1,1,1,1,1,1
-1848045,1322285,0,2571,1555,0,0,0,0,0,0,1,0,0,1
-1838045,1322285,0,343,1659,0.7,1,0.4,0.1,1,0,1,0,0,1
-1828045,1322285,0,343,1564,0.7,1,0.4,0.3,1,0,1,0,0,1
-1798045,1322285,0,705,1417,0.1,0.8,0,0,0.6,0.1,1,0.1,0,1
-1788045,1322285,0,345,577,0.3,1,0.5,0,1,1,1,1,1,1
-1778045,1322285,0,343,390,0.6,1,0.7,0,1,0.9,1,0.9,1,1
-1738045,1322285,2,610,386,1,1,1,1,1,1,1,1,1,1
-1728045,1322285,0,827,371,0,0,0,0,0,1,0,1,1,0
-1718045,1322285,0,1456,3329,0,0,0,0,0,0,0.9,0,0,0.6
-1708045,1322285,0,1154,5556,0,0.1,0,0,0,0,0.2,0,0,0.2
-1658045,1322285,2,181,1454,1,1,1,1,1,1,1,1,1,1
-1648045,1322285,2,181,1554,1,1,1,1,1,1,1,1,1,1
-1638045,1322285,2,181,1798,1,1,1,1,1,1,1,1,1,1
-1618045,1322285,0,189,3265,0,0,0,0,0,0,0,0,0.2,0
-1608045,1322285,0,182,3183,0,0,0,0,0,0.1,0,0.1,0.1,0
-1568045,1322285,2,1343,6239,1,1,1,1,1,1,1,1,1,1
-1438045,1322285,0,1343,39086,1,1,1,1,1,1,1,1,1,1
-1428045,1322285,0,1343,32900,1,0,1,1,0,1,0,1,1,0
-1418045,1322285,0,1342,27741,1,1,1,1,1,1,1,1,1,1
-1408045,1322285,0,545,22030,1,1,1,1,1,1,1,1,1,1
-1398045,1322285,0,261,17815,1,1,1,1,1,1,1,1,1,1
-1388045,1322285,0,230,15950,1,1,1,1,1,1,1,1,1,1
-1378045,1322285,0,213,20799,1,1,1,1,1,1,1,1,1,1
-1368045,1322285,0,211,23533,1,1,1,1,1,1,1,1,1,1
-1358045,1322285,0,234,17605,1,1,1,1,1,1,1,1,1,1
-1288045,1322285,0,9,9823,0,0,1,0,1,0,0,1,0,1
-1278045,1322285,0,8,24172,0,0,1,0.5,1,0,0,1,0,1
-1268045,1322285,0,7,71851,0,0,1,0,1,0,0,1,0,1
-1258045,1322285,0,6,50533,0,0,1,0,1,0,0,1,0,1
-1248045,1322285,0,11,53019,0,0,1,0,1,0,0,1,0,1
-1238045,1322285,0,15,54156,0,1,1,0,1,0,1,1,0,1
-1228045,1322285,0,66,12751,0,0,1,0,1,0,0,1,0,1
-1218045,1322285,0,74,6732,0,0,0,0.1,0.9,0,0,0,0,0
-1208045,1322285,0,72,4831,0,0,0,0.1,0.9,0,0,0,0,0
-1178045,1322285,0,86,3573,0,0,1,0,1,0,0.7,1,0,1
-1168045,1322285,0,103,3068,0,0,1,0,1,0,1,1,0,1
-1158045,1322285,0,93,3297,0,0,0,0,0,0,0.7,0,0,0
-1138045,1322285,0,91,3869,0,0,1,0,1,0,0.7,1,0,1
-1118045,1322285,0,104,3385,0,0,1,0,1,0,0,1,0,1
-1108045,1322285,0,78,4190,0,0,1,0,1,0,0,1,0,1
-1098045,1322285,0,55,4982,0,0,1,0,1,0,0,1,0,1
-1088045,1322285,0,42,6641,0,0,1,0,1,0,0,1,0,1
-1078045,1322285,0,59,5419,0,0,1,0,1,0,0,1,0,1
-1018045,1322285,2,64,3861,1,1,1,1,1,1,1,1,1,1
-1008045,1322285,2,50,3911,1,1,1,1,1,1,1,1,1,1
-998045,1322285,2,64,3346,1,1,1,1,1,1,1,1,1,1
-928045,1322285,0,106,5795,0,0,0,0.7,0.6,0.3,0,0.1,0.6,0
-918045,1322285,0,113,5719,0,0,0,0.7,0.6,0.3,0,0,0.7,0
-908045,1322285,0,112,5494,0,0,0,0.8,0.6,0,0,0,0,0
-848045,1322285,0,115,3671,0,0,0,0,0,0,0,0,0,0
-748045,1322285,0,120,1790,0,0,0.1,0,0,0,0,0,0,0
-738045,1322285,0,138,1506,0,0,0,0,0,0,0,0,0,0
-728045,1322285,0,156,1645,0,0.2,0,0.1,0,0,0.9,0,0,0.4
-718045,1322285,0,158,1923,0,0,0,0.7,0.4,0,0,0,0,0
-708045,1322285,0,159,2015,0,0,0,0.4,0,0,0,0,0,0
-698045,1322285,0,159,1915,0,0,0,0.8,0.9,0,0,0,0,0.8
-688045,1322285,0,154,2015,0,0.2,0,0.8,0.9,0,0.5,0,0.1,0.8
-678045,1322285,0,100,1836,0,0.7,0,0,0.8,0,0.6,0,0,0.2
-668045,1322285,0,77,1901,0,0.8,0,0,0.8,0,0.6,0,0,0.1
-658045,1322285,0,156,2318,0,0,0,0,0.7,0,0.1,0,0,0
-648045,1322285,0,115,2211,0,0.7,0,1,1,0,0.5,0,0.6,0.9
-638045,1322285,0,146,2327,0,0.1,0,1,1,0,0.2,0,0,0.8
-568045,1322285,0,61,2239,0,0,0,1,0.7,0,0,0,0,0
-558045,1322285,0,86,2176,0,0,0,1,1,0,0,0,0,0
-548045,1322285,0,132,2464,0,0,0,1,1,0,0,0,0.2,0.1
-488045,1322285,0,159,1919,0,0,0,0.7,0.7,0,0,0,1,0.8
-428045,1322285,0,175,1942,0,0,0,0.2,0.2,0,0,0,0.2,0.1
-418045,1322285,0,165,1933,0,0,0,0.2,0.2,0,0,0,0.1,0.2
-368045,1322285,0,295,1872,0,0,0,0.6,0.5,0,0,0,0.1,0.1
-358045,1322285,0,196,2169,0,0,0,0.9,0.8,0,0,0,0.9,0.8
-348045,1322285,0,195,2168,0,0,0,0.9,0.8,0,0,0,0.9,0.8
-328045,1322285,0,197,1989,0,0,0,1,0.4,0,0,0,0.4,0.1
-318045,1322285,0,203,2255,0,0,0,1,0.4,0,0,0,0.4,0
-308045,1322285,0,231,2395,0,0,0,1,0.4,0,0,0,0,0
-268045,1322285,0,245,2566,0,0.3,0,0,0.3,0,0.4,0,0,0.1
-258045,1322285,0,249,2858,0,0,0,0,0.3,0,0,0,0,0
-228045,1322285,0,440,2834,0,0,0,0,0,0,0,0,0.2,0.1
-188045,1322285,0,554,3298,0,0,0,0,0,0,0.2,0,0,0
-178045,1322285,0,656,3986,0,0,0,0,0,0,0,0,0,0
-168045,1322285,0,656,3754,0,0,0,0,0,0,0.1,0,0,0
-18045,1322285,0,380,2294,0,0.9,0,0,0.8,0,1,0,0.1,0.8
-8045,1322285,0,500,1758,0,0.8,0,0,0.9,0,1,0,0,1
1955,1322285,0,631,2425,0,0.7,0,0,0.7,0,0.9,0,0,0.8
11955,1322285,0,631,3470,0,0.5,0,0,0.5,0,0.7,0,0,0.4
21955,1322285,0,631,6985,0,0.4,0,0,0.6,0,0,0,0,0
41955,1322285,0,543,2464,0,0.7,0,0,0.6,0,1,0,0,0.9
51955,1322285,0,330,2460,0,1,0,0.3,1,0,0.8,0,0,0.9
61955,1322285,0,285,2337,0,1,0,0.3,1,0,0.9,0,0,0.9
71955,1322285,0,287,1885,0,1,0,0.3,1,0,1,0,1,1
101955,1322285,0,466,2726,0,0,0,0.1,0,0,0,0,0.9,0
151955,1322285,2,391,3270,1,1,1,1,1,1,1,1,1,1
161955,1322285,2,258,3679,1,1,1,1,1,1,1,1,1,1
171955,1322285,0,200,5084,0,0,0,1,1,0,0,0,0,0
181955,1322285,2,211,3856,1,1,1,1,1,1,1,1,1,1
191955,1322285,2,218,3486,1,1,1,1,1,1,1,1,1,1
201955,1322285,2,216,3333,1,1,1,1,1,1,1,1,1,1
211955,1322285,2,180,3489,1,1,1,1,1,1,1,1,1,1
221955,1322285,2,177,3301,1,1,1,1,1,1,1,1,1,1
231955,1322285,0,175,3435,0,0,0,1,0,0,0,0,0,0
241955,1322285,2,190,3609,1,1,1,1,1,1,1,1,1,1
251955,1322285,2,304,3916,1,1,1,1,1,1,1,1,1,1
261955,1322285,2,353,3960,1,1,1,1,1,1,1,1,1,1
271955,1322285,2,341,3864,1,1,1,1,1,1,1,1,1,1
281955,1322285,2,348,4390,1,1,1,1,1,1,1,1,1,1
291955,1322285,0,393,4751,0,0,0,0.1,0,0,0,0,0,0
531955,1322285,0,1144,9120,0,0,0,0,0,0,0,0,0,0
621955,1322285,0,459,3887,0,0,0,0,0,0,0,0,0.3,0
641955,1322285,0,649,5274,0,0,0,0,0,0,0,0,0,0
651955,1322285,0,677,4083,0,0,0,0,0,0,0,0,0,0.1
681955,1322285,0,586,4217,0,0,0,0,0,0,0,0,0,0
691955,1322285,0,613,3355,0,0,0,0,0,0,0,0,0.5,0.5
731955,1322285,2,592,3056,1,1,1,1,1,1,1,1,1,1
1231955,1322285,0,1504,4860,0,0.7,0,0,0.6,0,1,0,0,1
1241955,1322285,0,1498,5562,0,0.7,0,0,0.8,0,1,0,0,1
1251955,1322285,0,1357,5260,0,0.9,0,0,0.8,0,1,0,0,1
1261955,1322285,0,939,6585,0,0.9,0,0,1,0,1,0,0,1
1271955,1322285,0,927,4868,0,0.9,0,0,1,0,1,0,0,1
1401955,1322285,0,2045,4576,0,0,0,0,0,0,0,0,0,0.1
1411955,1322285,0,450,4216,0,0,0,0,0,0,0,0,0,0
1441955,1322285,0,631,3624,0,0,0,0,0,0,0,0,0,0
1451955,1322285,0,423,3349,0,0,0,0,0,0,0,0,0,0
1491955,1322285,0,821,3791,0,0,0,0,0,0,0,0,0,0
-1958045,1312285,0,2796,366960,0.6,1,0.4,0.5,1,0.6,1,0.7,1,1
-1948045,1312285,0,2796,227961,0.6,1,0.8,0.9,1,0.9,1,0.9,1,1
-1938045,1312285,0,2795,75888,1,1,1,1,1,1,1,1,1,1
-1928045,1312285,0,2794,25814,1,1,1,1,1,1,1,1,1,1
-1918045,1312285,0,2796,22907,1,1,1,1,1,1,1,1,1,1
-1908045,1312285,0,2795,12002,1,0,1,1,0,1,0,1,1,0
-1898045,1312285,0,2828,19466,0,1,0,0,1,0,1,0,0,1
-1888045,1312285,2,2795,6005,1,1,1,1,1,1,1,1,1,1
-1878045,1312285,2,2794,2220,1,1,1,1,1,1,1,1,1,1
-1868045,1312285,2,2794,971,1,1,1,1,1,1,1,1,1,1
-1858045,1312285,2,2794,1131,1,1,1,1,1,1,1,1,1,1
-1848045,1312285,0,1399,1745,0,0,0,0,0,0,0.9,0,0.1,1
-1838045,1312285,0,640,1234,0,0.8,0,0,0.9,0.1,1,0.1,0,1
-1828045,1312285,0,690,1342,0,0.6,0,0,0.7,0.2,1,0.2,0.1,1
-1798045,1312285,0,722,3651,0,0.9,0,0,0.8,0,0.6,0,0,0.4
-1788045,1312285,0,506,1915,0,0.9,0,0.1,1,0,0.9,0,0,1
-1778045,1312285,0,343,401,0.6,1,0.4,0.1,1,0.9,1,0.9,1,1
-1738045,1312285,2,343,420,1,1,1,1,1,1,1,1,1,1
-1728045,1312285,2,343,320,1,1,1,1,1,1,1,1,1,1
-1718045,1312285,0,627,1870,0,1,0,0,0.8,0,1,0,0,1
-1708045,1312285,0,215,1775,0.9,1,0.9,0.8,1,0,1,0,0,0.9
-1658045,1312285,2,303,1311,1,1,1,1,1,1,1,1,1,1
-1648045,1312285,2,224,1122,1,1,1,1,1,1,1,1,1,1
-1638045,1312285,2,181,1147,1,1,1,1,1,1,1,1,1,1
-1628045,1312285,0,181,2264,0,0,0,0,0,0.4,0,0.4,0.6,0
-1578045,1312285,0,1345,5029,0,0,0,0,0,0,0,0,0,0
-1568045,1312285,2,1343,6651,1,1,1,1,1,1,1,1,1,1
-1438045,1312285,0,1343,50210,1,0,1,1,0,1,0,1,1,0
-1428045,1312285,0,1343,34759,1,0,1,1,0,1,0,1,1,0
-1418045,1312285,0,1343,32337,1,1,1,1,1,1,1,1,1,1
-1408045,1312285,0,818,21179,1,1,1,1,1,1,1,1,1,1
-1398045,1312285,0,260,19788,1,1,1,1,1,1,1,1,1,1
-1388045,1312285,0,256,13810,1,1,1,1,1,1,1,1,1,1
-1378045,1312285,0,228,16401,1,1,1,1,1,1,1,1,1,1
-1368045,1312285,0,211,21867,1,1,1,1,1,1,1,1,1,1
-1358045,1312285,0,226,14816,1,1,1,1,1,1,1,1,1,1
-1288045,1312285,0,76,8615,0,0,1,0,1,0,0,1,0,1
-1278045,1312285,0,26,14216,0,0,1,0,1,0,0,1,0,1
-1268045,1312285,0,7,26392,0,0,1,0,1,0,0,1,0,1
-1258045,1312285,0,7,34218,0,0,1,0,1,0,0,1,0,1
-1248045,1312285,0,12,43642,0,0,1,0,1,0,0,1,0,1
-1238045,1312285,0,38,66695,0,1,1,0,1,0,1,1,0,1
-1228045,1312285,0,37,39806,0,0,1,0,1,0,0,1,0,1
-1218045,1312285,0,53,23111,0,0,1,0,1,0,0,1,0,1
-1208045,1312285,0,54,17029,0,0,1,0,1,0,0,1,0,1
-1198045,1312285,0,56,11756,0,0,1,0,1,0,0,1,0,1
-1188045,1312285,0,84,5922,0,0,1,0,1,0,0,1,0,1
-1178045,1312285,0,102,4411,0,0,1,0,1,0,0,1,0,1
-1168045,1312285,0,106,3850,0,0,1,0,1,0,0.7,1,0,1
-1158045,1312285,0,90,4179,0,0,1,0,1,0,0.6,1,0,1
-1148045,1312285,0,56,7353,0,0,1,0,1,0,0,1,0,1
-1138045,1312285,0,15,10761,0,0,1,0,1,0,0,1,0,1
-1128045,1312285,0,62,6169,0,0,1,0,1,0,0,1,0,1
-1118045,1312285,0,54,5106,0,0,1,0,1,0,0,1,0,1
-1108045,1312285,0,72,5044,0,0,1,0,1,0,0,1,0,1
-1098045,1312285,0,78,5366,0,0,1,0,1,0,0,1,0,1
-1088045,1312285,0,15,10516,0,0,1,0,1,0,0,1,0,1
-1078045,1312285,0,18,9058,0,0,1,0,1,0,0,1,0,1
-1008045,1312285,2,64,3441,1,1,1,1,1,1,1,1,1,1
-998045,1312285,2,64,3696,1,1,1,1,1,1,1,1,1,1
-988045,1312285,2,71,5790,1,1,1,1,1,1,1,1,1,1
-978045,1312285,2,64,4999,1,1,1,1,1,1,1,1,1,1
-968045,1312285,2,61,4574,1,1,1,1,1,1,1,1,1,1
-948045,1312285,0,87,4687,0,0,0,0,0,0.6,0,0.2,0.7,0
-938045,1312285,0,85,4520,0,0,0,0,0,0.9,0,0.2,0.8,0
-928045,1312285,0,85,3954,0.1,0,0,0.3,0,0.9,0,0.4,0.7,0
-918045,1312285,0,111,4326,0,0,0,0.7,0.6,0.7,0,0.3,0.7,0
-908045,1312285,0,107,3749,0.1,0,0,0.7,0.6,1,0,0.3,0.9,0
-748045,1312285,0,120,1915,0,0,0,0.6,0.3,0,0,0,0.4,0
-738045,1312285,0,126,1457,0,0,0,0,0,0,0,0,0,0
-728045,1312285,0,134,1559,0,0,0,0.1,0,0,0,0,0,0
-718045,1312285,0,130,1734,0,0,0,0.3,0,0,0,0,0,0
-708045,1312285,0,139,1723,0,0,0,0.3,0,0,0,0,0,0
-698045,1312285,0,134,1939,0,0,0,0.9,0.9,0,0,0,0.1,0
-688045,1312285,0,133,2044,0,0,0,0.9,0.9,0,0.4,0,0.3,0.8
-678045,1312285,0,61,1747,0,1,0,0.9,0.9,0,0.8,0,0.1,1
-668045,1312285,0,150,2241,0,0.2,0,0.6,0.9,0,0.3,0,0,0.7
-658045,1312285,0,157,2499,0,0.1,0,1,1,0,0.4,0,0,0.6
-648045,1312285,0,110,2091,0,0.3,0,1,1,0,0.5,0,0,0.8
-638045,1312285,0,136,2276,0,0,0,1,1,0,0,0,0,0.2
-568045,1312285,0,41,2072,0,0,0,0.2,0.2,0,0,0,0,0
-558045,1312285,0,39,2036,0,0,0,0.2,0.2,0,0,0,0,0
-548045,1312285,0,51,2473,0,0,0,1,1,0,0,0,0,0
-358045,1312285,0,205,2071,0,0,0,0.2,0.2,0,0,0,0,0
-348045,1312285,0,197,1995,0,0,0,0.2,0.2,0,0,0,0,0
-338045,1312285,0,195,1807,0,0,0,0.2,0.1,0,0,0,0,0
-328045,1312285,0,191,1778,0,0,0,1,0.4,0,0,0,0.4,0.3
-318045,1312285,0,195,2014,0,0,0,1,0.4,0,0,0,0.9,1
-308045,1312285,0,226,2596,0,0,0,1,0.4,0,0,0,0.7,0.8
-298045,1312285,0,218,2430,0,0,0,1,0.4,0,0,0,0.6,0.3
-288045,1312285,0,212,2028,0,0,0,0.4,0.4,0,0,0,0.1,0
-278045,1312285,0,250,2346,0,0,0,0.4,0.5,0,0,0,0.8,0.5
-268045,1312285,0,250,2410,0,0.4,0,0.3,0.5,0,0.1,0,1,1
-258045,1312285,0,365,2575,0,0,0,0.1,0.5,0,0.3,0,0.3,0.9
-238045,1312285,0,569,2863,0,0,0,1,1,0,0,0,0.2,0.1
-188045,1312285,0,630,2888,0,0,0,0,0,0,0,0,0,0.1
-178045,1312285,0,656,3007,0,0,0,0,0,0,0,0,0,0
-158045,1312285,0,656,3138,0,0,0,0,0,0,0.1,0,0,0.4
-18045,1312285,0,379,2279,0,0.9,0,0,0,0,0.9,0,0,1
-8045,1312285,0,522,2224,0,0.8,0,0,0.9,0,1,0,0,1
1955,1312285,0,631,2392,0,0.2,0,0,0.8,0,1,0,0,1
11955,1312285,0,631,3383,0,0.5,0,0,0.8,0,0.6,0,0,0.8
